"uid","name","fundCodes","workDay","return","optimal","optimalName"
"30549894","张露","000082,001758,070013",1289,154.18,"001758","嘉实研究增强混合"
"30584716","张鹿","003260,003703,004366,004367,006633,006634,006727,006728,006848,006849,007962,007963,007985,009323,010904,010905,010924",950,9.09,"003703","博时富鑫纯债"
"30599986","曾理","000688,003318,004707,004719,007751,007760",861,48.68,"000688","景顺长城研究精选股票"
"30608881","张亮","001445",843,241.77,"001445","华安国企改革主题灵活配置混合"
"30657796","朱璘","007119,007120",697,126.49,"007119","睿远成长价值混合A"
"30671574","朱律","000063,160805,519039",640,102.89,"000063","长盛电子信息主题灵活配置混合"
"30691594","张磊","005207,202027",379,85.73,"202027","南方高端装备灵活配置混合A"
"30700212","张立","320008,320009",275,25.53,"320008","诺安增利债券A"
"30702355","张磊","002778,002779,003475,006801,006802,007039",257,35.31,"006801","前海联合科技先锋混合A"
"30555032","郑玲","001479,004139",227,30.28,"001479","中邮风格轮动灵活配置混合"
"30171966","邹立虎","161226",1255,1.89,"161226","国投瑞银白银期货(LOF)"
"30583663","张丽华","005953,005954,006114,006115,006459,006460",926,119.84,"005953","人保转型新动力混合A"
"30591906","赵琳婧","002736,002737",884,11.61,"002736","泓德裕和纯债债券A"
"30691496","张丽娟","002188,003527,004499,009822,009823,010479,206015",381,3.33,"009822","鹏华招华一年持有期混合A"
"30184146","张李陵","001661,010223,010226,010227,011095,011096,050027",2473,2.06,"050027","博时信用债纯债债券A"
"30301589","张琳娜","002759,002760,007091,007394,007395,007769,008165",2136,7.09,"007769","东兴兴瑞一年定开"
"30680363","周珞晏","007231",547,37.82,"007231","国泰民安养老2040(FOF)"
"30683866","赵柳燕","002077,002078,002909,003220,003314,003549,003874,003875,006284,007587,007588,008505,008506,008605,009679,166803,686868,686869",319,1.56,"003549","浙商惠裕纯债"
"30557905","张略钊","000402,000403,006740,006741,008539,008540,009257,009792,009793,485005,485105",1222,14.73,"485105","工银增强收益债券A"
"30332846","张淼","001039",2195,96.2,"001039","嘉实先进制造股票"
"30050883","周鸣","000546,001257,001258,001368,002507",4031,51.52,"000546","兴业定开债A"
"30531434","张明","002035,003028,003029,004249,004393,008954,009766,009767,010667,167508,750005",1387,117.31,"004393","安信合作创新灵活配置混合"
"30156431","周谧","002810,002862,005117,005118,005412,005413,006692,006693,007872,009317",1083,141.01,"002862","金信量化精选混合"
"30710070","张明","001889,001963,002591,003419,007446,166008,166012",199,-2.73,"001889","中欧增强回报债券(LOF)E"
"30661263","周梦婕","000298,000299,002965,002966,395011,395012",689,25.37,"002966","中海合嘉增强收益债券C"
"30080257","张明凯","000810,000812,002782,003877,003878,005920,006134,006750,009758,100035,100037,100051,161010",2206,34.49,"000810","富国收益增强债券A"
"30069760","赵梅玲","002919,011241,011242,580002,580005,582003",1747,94.84,"580005","东吴进取策略混合A"
"30721221","张明明","008433,008434",57,0.4,"008433","凯石岐短债A"
"30655625","朱梦娜","004978,005171,005383,007616,007617,007618,007990,007991,008521,100066,100068",730,7.6,"005171","富国景利纯债债券"
"30042955","征茂平","001192,003243,003244,003245",2770,165.37,"003243","上投摩根中国世纪人民币"
"30043009","钟鸣远","008044,008045,008884,008885,009111,009112,010096,010097,010098",2590,9.32,"008044","博远增强回报债券A"
"30710697","张慕禹","006796",187,37.98,"006796","富国消费升级混合"
"30310502","周宁","010515,010525",651,2.55,"010515","富国天兴回报混合A"
"30132452","赵楠","001892,002085,006199",2109,96.5,"001892","长盛新兴成长混合"
"30350041","周楠","001227,001275",2097,39.95,"001275","中邮创新优势灵活配置混合"
"30057445","张少华","009640,009641,010892,010893",3698,34.97,"009640","中银证券优选行业龙头混合A"
"30438312","赵世宏","005642,005643,005664,005665,008416,008417,008499,008500,009064,009065",1624,227.17,"005642","鹏扬景升A"
"30057450","张胜记","000593,004746,005676,010736,010737,110003,118002",3981,388.57,"110003","易方达上证50增强A"
"30715716","张世略","010427,010428,010925,010926",102,14.58,"010427","兴银策略智选混合A"
"30649448","郑少亮","880009,881010,881011",18,0.06,"881010","招商资管睿丰三个月持有债A"
"30379014","张栓伟","001172,001381,003495,003496,008119,009230,009231,009667,009668",1641,40.85,"003495","鹏华弘尚灵活配置混合A"
"30512487","张淑婉","005051,005052,005701,377016,378006",1527,103.77,"377016","上投摩根亚太优势混合"
"30040544","朱少醒","003494,161005",5575,2335.32,"161005","富国天惠成长混合A/B(LOF)"
"30072302","张圣贤","009504,009505,159825,161024,161026,161028,161030,161031,161032,161033,515250,515280,517100,518680",2087,81.4,"161033","富国中证智能汽车(LOF)"
"30275466","章椹元","007300,007301,008390,008391,159848,512480,515660",1230,54.91,"515660","国联安沪深300ETF"
"30687708","郑诗韵","160127,160144",442,112.15,"160127","南方新兴消费增长股票(LOF)A"
"30711581","周思越","002174",176,26.59,"002174","东方互联网嘉混合"
"30712446","张士扬","010029,010030",165,9.34,"010029","富国稳进回报12个月持有期混合A"
"30722829","张诗悦","002330",47,6.92,"002330","兴业聚宝灵活配置混合"
"30724180","周舒展","009786",26,0,"009786","华安锦源0-7年金融债定开债"
"30130474","张腾","590003",2166,29.56,"590003","中邮核心优势灵活配置混合"
"30467316","郑涛","002286,002287,004722,004882,005322,006224,007035,007335,008095,008096,008097,008098",1719,15.33,"004722","中银丰和定开债券"
"30511701","张挺","004024,005159,005160,005908,005909",1458,27.59,"004024","华泰保兴尊诚一年定开债"
"30622579","张婷","161620",815,75.5,"161620","融通核心价值混合"
"30650549","周涛","000935,001540,006449,009527",766,154.88,"001540","浙商汇金转型驱动"
"30346936","庄腾飞","007678,007679,162209,162214",2109,123.94,"162214","泰达宏利领先中小盘混合"
"30724875","张天麒","010237,010238",17,1.84,"010237","安信创新先锋混合发起A"
"30060933","赵滔滔","002672,002673,008654,010440",3895,15.04,"002673","诺德货币B"
"30489581","曾婷婷","002247,002248,003498,003499,003928,004699,004700,006358,006359,007036,007327,007338,008010,008011",1629,29.05,"007338","前海联合泳辉纯债C"
"30202051","钟伟","010153,010154",1061,5.68,"010153","中加中证500指数增强A"
"30038872","邹唯","005634,009566,010412,168601",4566,92.41,"168601","汇安裕阳定开混合"
"30201386","郑伟","009913,165528,550009",2745,327.95,"550009","信诚中小盘混合"
"30397558","张崴","002020,005264",1522,78.48,"005264","国都多策略混合"
"30541652","赵伟","000913,001656,008293,660001,660005",1341,251.47,"000913","农银医疗保健股票"
"30652584","邹维","006564,010064,010065,501051",757,158.76,"501051","圆信永丰汇利混合(LOF)"
"30686211","邹巍","008112,008113,008238,008239",437,68.33,"008238","中泰沪深300增强A"
"30675441","张望","008501,008502,009114,009115,009426,009427,010465,010466",337,32.57,"009114","鹏扬景泓回报灵活配置混合A"
"30716336","张文","002778,002779,004699,004700,005378,008160",115,15.09,"002778","新疆前海联合新思路混合A"
"30589068","朱伟东","006323,006324",886,98.46,"006323","合煦智远嘉选混合A"
"30712083","张伟锋","010506,169105,501049",171,27.26,"169105","东方红睿华沪港深混合(LOF)"
"30047623","朱文辉","000104,006258",2153,0.18,"000104","华宸未来稳健添利债券A"
"30550884","曾文宏","005082,005083,005295",1277,41.44,"005295","诺德天富灵活配置混合"
"30666814","张文君","007238,007239,010643",612,49.84,"007238","平安养老2035(FOF)A"
"30718517","张文洁","010735",52,1.96,"010735","申万稳健养老一年持有混合发起式(FOF)"
"30040506","张文琍","002858,002859,003349,003869,004220,005068,163003,163008,519940,519941,519953,519985",5565,110.7,"163003","长信利鑫债券(LOF)C"
"30200813","邹维娜","000194,000286,002491,003497,004087,005500,006837,008833,008834,009977,009978,010986,161820",2754,57.1,"000194","银华信用四季红债券A"
"30334675","张文平","001664,001665,003286,005750,005751,007017,007018,007019,007049,007053,007054,007055,007645,007646,007647,009053,009404,011175,011176,700005,700006",2030,25.23,"001664","平安鑫安混合A"
"30558665","张玮升","005526,008166,008167",1212,157.97,"005526","工银新生代消费混合"
"30670568","郑巍山","006128,006945,008387,519674",651,150.79,"519674","银河创新成长混合"
"30040539","周蔚文","001117,001881,001885,001890,004237,004740,005787,006529,006530,166001,166002,166023",5080,473.42,"166002","中欧新蓝筹混合A"
"30569624","郑文旭","000578,000579,000655,001601,001602,006631,006632,006993,007050,007551",1110,55.76,"001601","鑫元鑫新收益灵活配置混合A"
"30295490","张文玥","000464,000487,000488,000618,000917,001812,003460,004173,007696,070008,070028,070029,070088,511960",2383,19.75,"070029","嘉实安心货币B"
"30560529","朱未一","008402,008403",398,3.04,"008402","中泰中证可转债及可交债指数A"
"30699231","张婉玉","002957,002958",284,1.66,"002958","财通财通宝货币B"
"30136170","赵栩","005390,005391,006220,006221,006724,006937,008142,008143,008249,008250,011614,011615,159905,159958,159970,164825,481012,510060,510530,510850,515830,518660,588050",3413,366.59,"159905","工银深证红利ETF"
"30189730","郑希","001513,010013,506002",3067,159.4,"001513","易方达信息产业混合"
"30038277","邹曦","002989,008382,009241,009277,011011,161606,161610",4823,388.65,"161606","融通行业景气混合A"
"30310503","张雪","000024,000025,001859,001860,009752,233005",2265,51.83,"233005","大摩强收益债券"
"30056226","周欣","005883,241001",4069,108.55,"241001","华宝海外中国成长混合"
"30355271","张旭","004696",1803,38.96,"004696","东兴量化优享混合"
"30414349","邹欣","163409",1878,130.6,"163409","兴全绿色投资混合(LOF)"
"30304973","张勋","001267,162202,162203,162204,162208",2283,193.41,"162208","泰达宏利首选企业股票"
"30490440","张翔","673110",1818,88.68,"673110","西部利得新润混合"
"30699736","张序","000312,000313,002179",278,62.54,"002179","华安事件驱动量化策略混合"
"30650556","张翔","920002,920922",200,29.37,"920002","中金精选股票A"
"30063397","周小波","310328",235,35.77,"310328","申万菱信新动力混合"
"30643366","赵宪成","002379,002380,002387,005699,005700,007512",788,144.21,"002380","工银香港中小盘美元"
"30051822","赵晓东","000065,002361,002362,008515,011152,450002,450009",4188,436.51,"450009","国富中小盘股票"
"30171130","赵旭东","008002,008677,009541,009935,009936",473,4.12,"008002","银华稳晟39个月定开债"
"30075266","章旭峰","001268,004183,005609,011113",3352,188.28,"004183","富国产业升级混合"
"30534754","章潇枫","004126,005200,005201,005898,006464,006465,007068,007069,007772,166401,519111,519112,519322,519323,519324,519325,519326,519327,519328,519329,519332,519333",1377,21.39,"519322","浦银安盛盛元定开债A"
"30040527","郑晓辉","000021,001924",3357,178.03,"000021","华夏优势增长混合"
"30436500","翟秀华","000575,001819,005712,009611,009612",1801,22.06,"001819","兴全稳益定开债发起式"
"30176255","周雪军","010568,010569,010790,010791,519003,519133,519139",3046,253.83,"519133","海富通改革驱动混合"
"30057836","邹新进","002367,003275,003276,006138,257010",4004,200.47,"257010","国联安小盘精选混合"
"30699472","曾新杰","006218,011308",283,56.2,"006218","富国生物医药科技混合A"
"30363639","查晓磊","002967,007177,007178,007216,007217,009181,009182,009353,009354,009568,009569,009677,009678,010148,010149,010552,010553",2020,184.7,"002967","浙商大数据智选消费混合"
"30476895","曾雪兰","000389,000475,000476,001134,002183,005092,270004,270014,270046,511920,519858,519859",1674,15.24,"519859","广发现金宝场内货币B"
"30063211","张西林","002628,002629,010503,010504,161722",1409,131.43,"002628","招商安博灵活配置混合A"
"30555349","张晓龙","005221,005222,006306,007688,007694,007695,009355",1206,32.44,"006306","泰达宏利泰和平衡养老(FOF)"
"30572636","曾小丽","003115,003116,003117,003118",1064,39,"003117","光大吉鑫混合A"
"30620918","朱晓龙","002654,007388,007389,376510",827,113.66,"002654","上投摩根策略精选混合"
"30131007","张晓磊","005247",796,26.89,"005247","国都量化精选混合"
"30289564","张晓亮","900010,900090,900100",264,57.02,"900090","中信卓越成长两年持有混合B"
"30724749","张湘龙","009147",19,0.56,"009147","建信新能源行业股票"
"30431800","朱小明","510370,510860",1065,21.4,"510370","兴业沪深300ETF"
"30362245","张晓南","001455,005832,159935,512280,515100",1509,40.49,"512280","景顺MSCI中国A股ETF"
"30064895","周心鹏","000219,005265,005266",3595,94.58,"000219","博时裕益混合"
"30136600","张晓泉","000739,001515,001664,001665,006457,006458,007049",1251,148.54,"000739","平安新鑫先锋A"
"30717398","张雪韬","002936,002937,519800,519801",102,0.75,"002937","华夏沃利货币B"
"30364527","张啸伟","002593,007016,100026",2013,249.74,"002593","富国美丽中国混合"
"30672137","郑晓曦","004224,007490,007491,011148",612,126.52,"007490","南方信息创新混合A"
"30560440","周欣宇","003156,003157,003269,003270,003452,003453,003571,003572,005594,005595,005648,005649,006473,006474,007051,007052,008813,008814,511000",1200,19.68,"003156","招商招悦纯债A"
"30638190","张晓圆","004865,004866,006184,006185,007710,007711,008484,008485,009407,009408,009738,009916,009917",810,8.56,"006184","格林泓鑫纯债A"
"30698267","郑雪莹","001987,002243,006210,006211,009976,400005,400006",296,1.88,"400006","东方金账簿货币B"
